,cbSize,cioengine,ciodepth,crw,cnproc,cdevice,cdirect,cmemlim,cmemlim_bytes,readBW_bytes,readBW,writeBW_bytes,writeBW,avgreadlat_ns,avgreadlat,avgwritelat_ns,avgwritelat,USR_UTIL_perc,SYS_UTIL_perc,IOW_UTIL_perc,IDL_UTIL_perc,CPU_UTIL_perc
104,4096,mmap,1,randwrite,64,ssd,0,8G,8589934592,0,0.0 B,1722551680,1.6 GB,0.0,0.0 ns,139873.894586,139.9 µs,0.888421,7.57368,38.5689,52.9579,47.0421
105,4096,mmap,1,randwrite,64,zram,0,8G,8589934592,0,0.0 B,9953574266,9.3 GB,0.0,0.0 ns,11470.206999,11.5 µs,2.625,39.81,0.0,57.565,42.435
106,4096,mmap,1,randwrite,64,ssd,1,8G,8589934592,0,0.0 B,1188507034,1.1 GB,0.0,0.0 ns,206684.270738,206.7 µs,0.878929,6.12179,41.2339,51.7611,48.2389
107,4096,mmap,1,randwrite,64,zram,1,8G,8589934592,0,0.0 B,1249308743,1.2 GB,0.0,0.0 ns,103516.988435,103.5 µs,0.621852,47.303,0.00111111,52.0704,47.9296
108,4096,mmap,1,read,64,ssd,0,16G,17179869184,4652008985,4.3 GB,0,0.0 B,49789.602673,49.8 µs,0.0,0.0 ns,2.42667,8.26667,33.9983,55.2983,44.7017
109,4096,mmap,1,read,64,zram,0,16G,17179869184,12094240889,11.3 GB,0,0.0 B,11559.055801,11.6 µs,0.0,0.0 ns,5.27,38.12,0.0,56.605,43.395
110,4096,mmap,1,read,64,ssd,1,16G,17179869184,4650749643,4.3 GB,0,0.0 B,49951.24814,50.0 µs,0.0,0.0 ns,2.13167,8.53167,34.14,55.1867,44.8133
111,4096,mmap,1,read,64,zram,1,16G,17179869184,11623727458,10.8 GB,0,0.0 B,11833.435168,11.8 µs,0.0,0.0 ns,4.32,38.45,0.0,57.215,42.785
112,4096,mmap,1,read,64,ssd,0,1G,1073741824,4644463147,4.3 GB,0,0.0 B,49928.454661,49.9 µs,0.0,0.0 ns,2.535,8.35333,33.1833,55.9167,44.0833
113,4096,mmap,1,read,64,zram,0,1G,1073741824,12240733298,11.4 GB,0,0.0 B,11663.136999,11.7 µs,0.0,0.0 ns,5.53,38.295,0.0,56.175,43.825
114,4096,mmap,1,read,64,ssd,1,1G,1073741824,4658315939,4.3 GB,0,0.0 B,49811.637011,49.8 µs,0.0,0.0 ns,2.71167,8.42,32.64,56.2233,43.7767
115,4096,mmap,1,read,64,zram,1,1G,1073741824,11926323626,11.1 GB,0,0.0 B,11899.520125,11.9 µs,0.0,0.0 ns,4.29,38.485,0.0,57.21,42.79
116,4096,mmap,1,read,64,ssd,0,256M,268435456,4259823750,4.0 GB,0,0.0 B,49793.125379,49.8 µs,0.0,0.0 ns,1.48,12.2643,30.4443,55.8,44.2
117,4096,mmap,1,read,64,zram,0,256M,268435456,10120688768,9.4 GB,0,0.0 B,11387.82312,11.4 µs,0.0,0.0 ns,2.7,40.635,0.17,56.495,43.505
118,4096,mmap,1,read,64,ssd,1,256M,268435456,4691389728,4.4 GB,0,0.0 B,49968.963876,50.0 µs,0.0,0.0 ns,1.85833,8.12167,35.47,54.545,45.455
119,4096,mmap,1,read,64,zram,1,256M,268435456,13094412487,12.2 GB,0,0.0 B,11193.497395,11.2 µs,0.0,0.0 ns,5.945,36.83,0.0,57.225,42.775
120,4096,mmap,1,read,64,ssd,0,2G,2147483648,4646975705,4.3 GB,0,0.0 B,49957.768083,50.0 µs,0.0,0.0 ns,2.26167,8.19833,32.9767,56.5617,43.4383
121,4096,mmap,1,read,64,zram,0,2G,2147483648,12162739245,11.3 GB,0,0.0 B,11636.13722,11.6 µs,0.0,0.0 ns,5.025,38.575,0.0,56.395,43.605
122,4096,mmap,1,read,64,ssd,1,2G,2147483648,4656422058,4.3 GB,0,0.0 B,49921.965818,49.9 µs,0.0,0.0 ns,2.63167,8.33,34.0767,54.95,45.05
123,4096,mmap,1,read,64,zram,1,2G,2147483648,12422175838,11.6 GB,0,0.0 B,11579.347745,11.6 µs,0.0,0.0 ns,4.845,38.35,0.0,56.805,43.195
124,4096,mmap,1,read,64,ssd,0,32G,34359738368,4655160326,4.3 GB,0,0.0 B,49866.355979,49.9 µs,0.0,0.0 ns,1.955,8.17333,34.705,55.16,44.84
125,4096,mmap,1,read,64,zram,0,32G,34359738368,12249461093,11.4 GB,0,0.0 B,11316.041283,11.3 µs,0.0,0.0 ns,5.7,38.245,0.0,56.05,43.95
126,4096,mmap,1,read,64,ssd,1,32G,34359738368,4641326268,4.3 GB,0,0.0 B,49971.632055,50.0 µs,0.0,0.0 ns,1.74333,8.54833,33.6583,56.05,43.95
127,4096,mmap,1,read,64,zram,1,32G,34359738368,12030720717,11.2 GB,0,0.0 B,11824.254383,11.8 µs,0.0,0.0 ns,4.445,38.41,0.0,57.15,42.85
128,4096,mmap,1,read,64,ssd,0,4G,4294967296,4658315939,4.3 GB,0,0.0 B,49680.744424,49.7 µs,0.0,0.0 ns,2.23833,8.34333,34.2383,55.1717,44.8283
129,4096,mmap,1,read,64,zram,0,4G,4294967296,12562975637,11.7 GB,0,0.0 B,11194.926261,11.2 µs,0.0,0.0 ns,5.815,38.14,0.0,56.04,43.96
130,4096,mmap,1,read,64,ssd,1,4G,4294967296,4666540590,4.3 GB,0,0.0 B,49869.249094,49.9 µs,0.0,0.0 ns,1.72,8.28167,34.44,55.5517,44.4483
131,4096,mmap,1,read,64,zram,1,4G,4294967296,13005199987,12.1 GB,0,0.0 B,11244.482998,11.2 µs,0.0,0.0 ns,5.85,37.89,0.0,56.255,43.745
132,4096,mmap,1,read,64,ssd,0,512M,536870912,4680525591,4.4 GB,0,0.0 B,49967.81212,50.0 µs,0.0,0.0 ns,2.19833,7.75167,34.78,55.26,44.74
133,4096,mmap,1,read,64,zram,0,512M,536870912,13575558422,12.6 GB,0,0.0 B,10801.496365,10.8 µs,0.0,0.0 ns,6.825,37.305,0.0,55.86,44.14
134,4096,mmap,1,read,64,ssd,1,512M,536870912,4646347311,4.3 GB,0,0.0 B,49606.273207,49.6 µs,0.0,0.0 ns,1.91,8.77167,32.2283,57.0833,42.9167
135,4096,mmap,1,read,64,zram,1,512M,536870912,12026509754,11.2 GB,0,0.0 B,11929.384864,11.9 µs,0.0,0.0 ns,4.995,38.34,0.0,56.66,43.34
136,4096,mmap,1,read,64,ssd,0,64G,68719476736,4650749643,4.3 GB,0,0.0 B,49727.76838,49.7 µs,0.0,0.0 ns,2.66667,8.435,35.2633,53.6317,46.3683
137,4096,mmap,1,read,64,zram,0,64G,68719476736,12214624375,11.4 GB,0,0.0 B,11558.73831,11.6 µs,0.0,0.0 ns,5.205,38.5,0.0,56.29,43.71
138,4096,mmap,1,read,64,ssd,1,64G,68719476736,4630068503,4.3 GB,0,0.0 B,49839.949957,49.8 µs,0.0,0.0 ns,2.225,8.85167,35.0733,53.8417,46.1583
139,4096,mmap,1,read,64,zram,1,64G,68719476736,11671106782,10.9 GB,0,0.0 B,12098.689127,12.1 µs,0.0,0.0 ns,5.225,38.5,0.0,56.275,43.725
140,4096,mmap,1,read,64,ssd,0,8G,8589934592,4653899277,4.3 GB,0,0.0 B,49851.086574,49.9 µs,0.0,0.0 ns,2.39833,8.29833,34.005,55.2967,44.7033
141,4096,mmap,1,read,64,zram,0,8G,8589934592,12175669159,11.3 GB,0,0.0 B,11569.51353,11.6 µs,0.0,0.0 ns,4.475,38.85,0.0,56.67,43.33
142,4096,mmap,1,read,64,ssd,1,8G,8589934592,4655160326,4.3 GB,0,0.0 B,50015.050621,50.0 µs,0.0,0.0 ns,2.49667,8.38833,34.3633,54.7467,45.2533
143,4096,mmap,1,read,64,zram,1,8G,8589934592,12262576148,11.4 GB,0,0.0 B,11533.897267,11.5 µs,0.0,0.0 ns,5.14,38.29,0.0,56.57,43.43
144,4096,mmap,1,rw,64,ssd,0,16G,17179869184,4600724802,4.3 GB,4598669673,4.3 GB,21958.68053,22.0 µs,26351.896532,26.4 µs,4.14,13.3033,23.6833,58.85,41.15
145,4096,mmap,1,rw,64,zram,0,16G,17179869184,10320544826,9.6 GB,10315934673,9.6 GB,4555.586852,4.6 µs,8988.331766,9.0 µs,9.15,27.08,0.0,63.76,36.24
146,4096,mmap,1,rw,64,ssd,1,16G,17179869184,1985637524,1.8 GB,1984750546,1.8 GB,2260.226078,2.3 µs,122605.337052,122.6 µs,1.86375,6.8775,38.335,52.9237,47.0763
147,4096,mmap,1,rw,64,zram,1,16G,17179869184,1122091363,1.0 GB,1121590128,1.0 GB,2882.635418,2.9 µs,103940.689193,103.9 µs,1.05286,47.2564,0.00142857,51.685,48.315
148,4096,mmap,1,rw,64,ssd,0,1G,1073741824,4609363502,4.3 GB,4607304515,4.3 GB,22205.910257,22.2 µs,26457.882113,26.5 µs,4.43,11.94,24.0167,59.6,40.4
149,4096,mmap,1,rw,64,zram,0,1G,1073741824,11282801796,10.5 GB,11277761806,10.5 GB,4094.790516,4.1 µs,8207.970678,8.2 µs,,,,,
150,4096,mmap,1,rw,64,ssd,1,1G,1073741824,1944738245,1.8 GB,1943869537,1.8 GB,2247.236508,2.2 µs,125325.27639,125.3 µs,2.12875,7.00125,38.26,52.6112,47.3888
151,4096,mmap,1,rw,64,zram,1,1G,1073741824,1145198742,1.1 GB,1144687186,1.1 GB,2911.975569,2.9 µs,105842.903968,105.8 µs,0.986429,47.2221,0.0,51.7807,48.2193
152,4096,mmap,1,rw,64,ssd,0,256M,268435456,4205508354,3.9 GB,4203629767,3.9 GB,21883.348368,21.9 µs,26201.550213,26.2 µs,4.07,18.2033,18.4367,59.28,40.72
153,4096,mmap,1,rw,64,zram,0,256M,268435456,8305320027,7.7 GB,8301610068,7.7 GB,4508.662908,4.5 µs,8583.702503,8.6 µs,5.8,29.98,0.11,64.1,35.9
154,4096,mmap,1,rw,64,ssd,1,256M,268435456,1968576828,1.8 GB,1967697471,1.8 GB,2220.477313,2.2 µs,123675.8331,123.7 µs,2.1375,7.09,38.3463,52.4263,47.5737
155,4096,mmap,1,rw,64,zram,1,256M,268435456,968150720,923.3 MB,967718250,922.9 MB,3054.744488,3.1 µs,113874.756519,113.9 µs,0.784118,47.8441,0.0135294,51.3535,48.6465
156,4096,mmap,1,rw,64,ssd,0,2G,2147483648,4559221845,4.2 GB,4557185256,4.2 GB,22073.903742,22.1 µs,26459.836902,26.5 µs,4.18667,13.67,24.9933,57.1467,42.8533
157,4096,mmap,1,rw,64,zram,0,2G,2147483648,11305070484,10.5 GB,11300020547,10.5 GB,4127.194881,4.1 µs,8259.119665,8.3 µs,,,,,
158,4096,mmap,1,rw,64,ssd,1,2G,2147483648,1958480412,1.8 GB,1957605565,1.8 GB,2221.651948,2.2 µs,124708.009577,124.7 µs,1.7375,6.7375,38.7188,52.8062,47.1938
159,4096,mmap,1,rw,64,zram,1,2G,2147483648,1121798350,1.0 GB,1121297247,1.0 GB,2866.951775,2.9 µs,102991.315762,103.0 µs,0.987143,48.1086,0.00285714,50.9007,49.0993
160,4096,mmap,1,rw,64,ssd,0,32G,34359738368,4587214932,4.3 GB,4585165838,4.3 GB,22109.088564,22.1 µs,26517.333937,26.5 µs,5.37,12.9567,23.6567,58.0067,41.9933
161,4096,mmap,1,rw,64,zram,0,32G,34359738368,12497241553,11.6 GB,12491659077,11.6 GB,3912.964147,3.9 µs,7055.755475,7.1 µs,,,,,
162,4096,mmap,1,rw,64,ssd,1,32G,34359738368,1939470331,1.8 GB,1938603976,1.8 GB,2287.179268,2.3 µs,125776.463203,125.8 µs,1.83,6.89875,38.53,52.7375,47.2625
163,4096,mmap,1,rw,64,zram,1,32G,34359738368,1075662418,1.0 GB,1075181923,1.0 GB,2826.158402,2.8 µs,104895.0962,104.9 µs,0.958,46.5853,0.00866667,52.354,47.646
164,4096,mmap,1,rw,64,ssd,0,4G,4294967296,4620518186,4.3 GB,4618454216,4.3 GB,22444.211423,22.4 µs,26451.718564,26.5 µs,3.84667,12.1967,25.4133,58.53,41.47
165,4096,mmap,1,rw,64,zram,0,4G,4294967296,11402592658,10.6 GB,11397499158,10.6 GB,4274.994258,4.3 µs,8393.0395,8.4 µs,,,,,
166,4096,mmap,1,rw,64,ssd,1,4G,4294967296,1973324200,1.8 GB,1972442723,1.8 GB,2257.211694,2.3 µs,123610.239775,123.6 µs,2.05,6.935,38.3175,52.6988,47.3012
167,4096,mmap,1,rw,64,zram,1,4G,4294967296,1052471803,1003.7 MB,1052001667,1003.3 MB,2888.26163,2.9 µs,108789.354943,108.8 µs,0.940667,47.2127,0.004,51.8413,48.1587
168,4096,mmap,1,rw,64,ssd,0,512M,536870912,4590891567,4.3 GB,4588840831,4.3 GB,22090.372147,22.1 µs,26441.781376,26.4 µs,4.89667,12.4067,23.1367,59.5433,40.4567
169,4096,mmap,1,rw,64,zram,0,512M,536870912,11891838848,11.1 GB,11886526804,11.1 GB,3966.684402,4.0 µs,7681.53225,7.7 µs,,,,,
170,4096,mmap,1,rw,64,ssd,1,512M,536870912,1950698959,1.8 GB,1949827589,1.8 GB,2245.631933,2.2 µs,124417.855844,124.4 µs,1.92375,7.05375,38.2662,52.755,47.245
171,4096,mmap,1,rw,64,zram,1,512M,536870912,1051184139,1002.5 MB,1050714579,1002.0 MB,2841.979497,2.8 µs,105597.842888,105.6 µs,0.880667,48.294,0.006,50.7933,49.2067
172,4096,mmap,1,rw,64,ssd,0,64G,68719476736,4644245171,4.3 GB,4642170603,4.3 GB,22082.204002,22.1 µs,26525.607672,26.5 µs,4.67,11.51,24.4933,59.3033,40.6967
173,4096,mmap,1,rw,64,zram,0,64G,68719476736,11029337057,10.3 GB,11024410290,10.3 GB,4237.487666,4.2 µs,8408.030806,8.4 µs,8.42,27.48,0.0,64.09,35.91
174,4096,mmap,1,rw,64,ssd,1,64G,68719476736,1983345698,1.8 GB,1982459745,1.8 GB,2280.040753,2.3 µs,122643.620524,122.6 µs,2.58875,7.115,38.0688,52.2263,47.7737
175,4096,mmap,1,rw,64,zram,1,64G,68719476736,1059741420,1010.6 MB,1059268037,1010.2 MB,2972.354759,3.0 µs,111780.33116,111.8 µs,0.849333,47.2207,0.0166667,51.9,48.1
176,4096,mmap,1,rw,64,ssd,0,8G,8589934592,4672024778,4.4 GB,4669937800,4.3 GB,22318.560987,22.3 µs,26416.984213,26.4 µs,3.98,10.9833,25.4667,59.55,40.45
177,4096,mmap,1,rw,64,zram,0,8G,8589934592,12109730187,11.3 GB,12104320811,11.3 GB,4022.962826,4.0 µs,7621.014134,7.6 µs,,,,,
178,4096,mmap,1,rw,64,ssd,1,8G,8589934592,1946941665,1.8 GB,1946071972,1.8 GB,2330.076643,2.3 µs,125219.666408,125.2 µs,2.03875,7.05625,38.22,52.6812,47.3188
179,4096,mmap,1,rw,64,zram,1,8G,8589934592,1110273769,1.0 GB,1109777814,1.0 GB,2899.014066,2.9 µs,102873.908423,102.9 µs,0.851429,47.2536,0.00142857,51.8421,48.1579
180,4096,mmap,1,write,64,ssd,0,16G,17179869184,0,0.0 B,2586940096,2.4 GB,0.0,0.0 ns,94410.446765,94.4 µs,1.46333,7.21917,28.2317,63.0725,36.9275
181,4096,mmap,1,write,64,zram,0,16G,17179869184,0,0.0 B,13458573587,12.5 GB,0.0,0.0 ns,10408.512759,10.4 µs,5.8,36.79,0.0,57.41,42.59
182,4096,mmap,1,write,64,ssd,1,16G,17179869184,0,0.0 B,1943204296,1.8 GB,0.0,0.0 ns,128311.728721,128.3 µs,1.39647,6.75706,40.4835,51.3594,48.6406
183,4096,mmap,1,write,64,zram,1,16G,17179869184,0,0.0 B,1130031519,1.1 GB,0.0,0.0 ns,107811.190077,107.8 µs,0.63931,48.2021,0.00310345,51.1462,48.8538
184,4096,mmap,1,write,64,ssd,0,1G,1073741824,0,0.0 B,2640213490,2.5 GB,0.0,0.0 ns,92053.062529,92.1 µs,1.59833,7.42583,29.09,61.8725,38.1275
185,4096,mmap,1,write,64,zram,0,1G,1073741824,0,0.0 B,13312568139,12.4 GB,0.0,0.0 ns,10803.647237,10.8 µs,5.885,36.89,0.005,57.225,42.775
186,4096,mmap,1,write,64,ssd,1,1G,1073741824,0,0.0 B,1965772548,1.8 GB,0.0,0.0 ns,126217.510364,126.2 µs,1.3925,7.06062,40.1056,51.4419,48.5581
187,4096,mmap,1,write,64,zram,1,1G,1073741824,0,0.0 B,1121255004,1.0 GB,0.0,0.0 ns,105693.419688,105.7 µs,0.569333,47.722,0.00166667,51.6947,48.3053
188,4096,mmap,1,write,64,ssd,0,256M,268435456,0,0.0 B,2344894449,2.2 GB,0.0,0.0 ns,104346.077408,104.3 µs,1.60786,6.67357,28.7607,62.9479,37.0521
189,4096,mmap,1,write,64,zram,0,256M,268435456,0,0.0 B,11332367535,10.6 GB,0.0,0.0 ns,12921.853395,12.9 µs,6.085,37.52,0.015,56.385,43.615
190,4096,mmap,1,write,64,ssd,1,256M,268435456,0,0.0 B,1957262225,1.8 GB,0.0,0.0 ns,126976.827009,127.0 µs,1.40412,6.7,40.5394,51.3518,48.6482
191,4096,mmap,1,write,64,zram,1,256M,268435456,0,0.0 B,1131743688,1.1 GB,0.0,0.0 ns,111435.03551,111.4 µs,0.714138,48.7997,0.00310345,50.4755,49.5245
192,4096,mmap,1,write,64,ssd,0,2G,2147483648,0,0.0 B,2617485973,2.4 GB,0.0,0.0 ns,91810.819762,91.8 µs,1.53833,8.00917,27.6617,62.7692,37.2308
193,4096,mmap,1,write,64,zram,0,2G,2147483648,0,0.0 B,11298828795,10.5 GB,0.0,0.0 ns,12606.047033,12.6 µs,5.94,36.93,0.0,57.12,42.88
194,4096,mmap,1,write,64,ssd,1,2G,2147483648,0,0.0 B,1953367729,1.8 GB,0.0,0.0 ns,127214.48918,127.2 µs,1.34765,6.82176,40.3524,51.4759,48.5241
195,4096,mmap,1,write,64,zram,1,2G,2147483648,0,0.0 B,1136197161,1.1 GB,0.0,0.0 ns,103458.923834,103.5 µs,0.521379,48.2028,0.00344828,51.2697,48.7303
196,4096,mmap,1,write,64,ssd,0,32G,34359738368,0,0.0 B,2443098575,2.3 GB,0.0,0.0 ns,98968.817198,99.0 µs,1.39231,7.40077,27.5831,63.6062,36.3938
197,4096,mmap,1,write,64,zram,0,32G,34359738368,0,0.0 B,12030720717,11.2 GB,0.0,0.0 ns,11948.563012,11.9 µs,6.43,36.615,0.0,56.955,43.045
198,4096,mmap,1,write,64,ssd,1,32G,34359738368,0,0.0 B,1939912961,1.8 GB,0.0,0.0 ns,128389.343045,128.4 µs,1.18,6.58824,40.5753,51.6559,48.3441
199,4096,mmap,1,write,64,zram,1,32G,34359738368,0,0.0 B,1079442630,1.0 GB,0.0,0.0 ns,114648.447743,114.6 µs,0.575806,47.5894,0.00193548,51.8155,48.1845
200,4096,mmap,1,write,64,ssd,0,4G,4294967296,0,0.0 B,2490377500,2.3 GB,0.0,0.0 ns,98151.897114,98.2 µs,1.53846,6.98769,28.1177,63.3331,36.6669
201,4096,mmap,1,write,64,zram,0,4G,4294967296,0,0.0 B,13427017728,12.5 GB,0.0,0.0 ns,10711.713403,10.7 µs,6.71,36.505,0.0,56.775,43.225
202,4096,mmap,1,write,64,ssd,1,4G,4294967296,0,0.0 B,1955591256,1.8 GB,0.0,0.0 ns,127714.348249,127.7 µs,1.44882,6.48,40.7341,51.3359,48.6641
203,4096,mmap,1,write,64,zram,1,4G,4294967296,0,0.0 B,1099793174,1.0 GB,0.0,0.0 ns,111634.24908,111.6 µs,0.585667,48.3687,0.002,50.996,49.004
204,4096,mmap,1,write,64,ssd,0,512M,536870912,0,0.0 B,2505449786,2.3 GB,0.0,0.0 ns,96872.874827,96.9 µs,1.66462,7.26154,30.2677,60.7808,39.2192
205,4096,mmap,1,write,64,zram,0,512M,536870912,0,0.0 B,12306496550,11.5 GB,0.0,0.0 ns,11447.32369,11.4 µs,7.34,36.63,0.0,56.03,43.97
206,4096,mmap,1,write,64,ssd,1,512M,536870912,0,0.0 B,1968813796,1.8 GB,0.0,0.0 ns,126442.010907,126.4 µs,1.2275,6.825,40.3481,51.5981,48.4019
207,4096,mmap,1,write,64,zram,1,512M,536870912,0,0.0 B,1138229647,1.1 GB,0.0,0.0 ns,109189.611545,109.2 µs,0.715172,48.2593,0.00551724,51.0134,48.9866
208,4096,mmap,1,write,64,ssd,0,64G,68719476736,0,0.0 B,2462357629,2.3 GB,0.0,0.0 ns,99434.58726,99.4 µs,1.46615,7.11769,28.5877,62.81,37.19
209,4096,mmap,1,write,64,zram,0,64G,68719476736,0,0.0 B,13104400598,12.2 GB,0.0,0.0 ns,10973.592593,11.0 µs,6.65,36.515,0.0,56.835,43.165
210,4096,mmap,1,write,64,ssd,1,64G,68719476736,0,0.0 B,1950152583,1.8 GB,0.0,0.0 ns,127651.289121,127.7 µs,1.37882,6.75,40.3947,51.4735,48.5265
211,4096,mmap,1,write,64,zram,1,64G,68719476736,0,0.0 B,1137513684,1.1 GB,0.0,0.0 ns,107212.405534,107.2 µs,0.530345,48.0248,0.00344828,51.4217,48.5783
212,4096,mmap,1,write,64,ssd,0,8G,8589934592,0,0.0 B,2639199505,2.5 GB,0.0,0.0 ns,92389.771232,92.4 µs,1.63417,7.44167,30.2983,60.6125,39.3875
213,4096,mmap,1,write,64,zram,0,8G,8589934592,0,0.0 B,13276560420,12.4 GB,0.0,0.0 ns,10716.41578,10.7 µs,6.22,36.885,0.0,56.89,43.11
214,4096,mmap,1,write,64,ssd,1,8G,8589934592,0,0.0 B,1933037320,1.8 GB,0.0,0.0 ns,128822.293177,128.8 µs,1.15118,6.65647,40.4694,51.7206,48.2794
215,4096,mmap,1,write,64,zram,1,8G,8589934592,0,0.0 B,1137852712,1.1 GB,0.0,0.0 ns,104325.50918,104.3 µs,0.607586,47.9331,0.00344828,51.4521,48.5479
